Id,Price,Age_08_22,KM,Fuel_Type,HP,Color,Automatic,CC,Doors,Cylinders,Gears,Mfr_Guarantee,ABS,Airbag_1,Airbag_2,Airco,CD_Player,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Metallic_Rim
349,13450,40,28362,Petrol,110,Blue,0,1600,3,4,5,0,1,1,1,1,1,1,1,0,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,
350,13750,38,28150,Petrol,110,Red,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
351,12950,43,27301,Petrol,110,Grey,0,1600,3,4,5,1,1,1,1,0,1,0,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
352,12750,33,27240,Petrol,110,Blue,0,1600,5,4,5,0,1,1,0,1,0,1,1,1,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
353,11895,39,27170,Petrol,97,Yellow,0,1400,5,4,5,1,1,1,1,0,0,0,1,0,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,
354,9950,42,27141,Petrol,97,Green,0,1400,5,4,5,1,1,1,1,0,0,0,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
355,12450,38,26262,Petrol,110,Grey,0,1600,5,4,5,0,1,1,1,1,1,1,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
356,12500,38,26000,Petrol,97,Grey,0,1400,5,4,5,1,1,1,1,1,0,1,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
357,14950,43,25228,Petrol,110,Blue,0,1600,3,4,5,1,1,1,1,1,0,1,1,1,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,
358,13750,39,25062,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,
359,12695,39,24723,Petrol,110,Green,1,1600,4,4,5,1,1,1,1,0,1,0,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
360,14990,33,24650,Petrol,110,Black,0,1600,3,4,5,1,1,1,1,1,1,1,1,0,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,
361,12750,43,24553,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,1,0,1,1,1,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,
362,14350,41,24475,Petrol,110,Red,0,1600,5,4,5,0,0,1,0,1,0,0,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
363,12950,39,24444,Petrol,110,Blue,0,1600,3,4,5,1,1,1,1,0,0,0,1,1,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
364,11500,35,24011,Petrol,97,Grey,0,1400,3,4,5,1,0,1,1,0,0,0,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
365,11950,41,24000,Petrol,97,Grey,0,1400,3,4,5,0,1,1,1,0,1,0,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
366,13450,40,23616,Petrol,110,Green,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
367,12900,38,22865,Petrol,110,Silver,0,1600,5,4,5,1,1,1,1,1,1,1,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
368,10500,41,22780,Petrol,86,Green,0,1300,5,4,5,1,1,1,1,0,0,0,1,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,
369,10950,35,21904,Petrol,97,Blue,0,1400,3,4,5,0,1,1,1,0,0,0,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
370,11950,41,21651,Petrol,97,Green,0,1400,3,4,5,1,1,1,1,0,0,0,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
371,11450,37,21500,Petrol,110,Red,0,1600,5,4,5,1,1,1,0,0,0,0,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
372,13250,44,21027,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,1,1,1,1,0,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,
373,10250,39,18500,Petrol,110,Red,0,1600,4,4,5,0,1,1,1,1,0,0,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
374,13995,35,18000,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
375,11950,40,17051,Petrol,97,Grey,0,1400,5,4,5,1,1,1,1,0,0,0,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
376,13250,33,16512,Petrol,97,Grey,0,1400,5,4,5,0,1,1,0,1,1,1,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
377,12950,40,16325,Petrol,110,Silver,0,1600,5,4,5,0,1,1,1,1,1,1,1,0,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,
378,11750,38,16000,Petrol,97,Grey,0,1400,5,4,5,0,1,1,1,1,1,1,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
379,11500,39,12000,Petrol,110,Green,0,1600,5,4,5,0,1,1,0,0,0,0,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
380,13500,43,10000,Petrol,97,Blue,0,1400,5,4,5,0,1,1,0,0,0,0,1,1,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
381,6500,53,216000,Diesel,69,White,0,1900,3,4,5,0,1,1,1,1,0,1,1,0,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,
382,6400,51,198167,Diesel,69,Red,0,1900,4,4,5,0,1,1,1,1,0,1,1,1,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
383,7000,53,176000,Diesel,69,Blue,0,1900,3,4,5,0,1,1,1,1,0,0,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
384,7750,54,174139,Diesel,72,Blue,0,2000,4,4,5,0,1,1,1,0,0,0,1,1,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
385,8900,45,174000,Diesel,69,Silver,0,1900,5,4,5,0,1,1,0,1,0,0,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
386,8500,55,150000,CNG,110,Blue,0,1600,3,4,5,0,0,0,0,1,0,1,1,0,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,
387,8950,54,149329,Diesel,72,Red,0,2000,5,4,5,0,1,1,1,0,0,0,1,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,
388,9900,51,146736,Petrol,110,Silver,0,1600,5,4,5,0,1,1,1,1,1,1,1,0,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,
389,10250,53,143513,Diesel,69,Grey,0,1900,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
390,9250,48,142130,CNG,110,Red,0,1600,5,4,5,0,1,1,1,1,1,0,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
391,7750,48,140700,Diesel,69,Grey,0,1900,5,4,5,0,1,1,0,1,1,1,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
392,9450,54,138394,Diesel,69,Silver,0,1900,4,4,5,0,1,1,1,1,1,0,1,0,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,
393,7750,55,137000,Diesel,72,Blue,0,2000,5,4,5,0,1,1,1,1,0,0,1,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,
394,8250,52,135258,Diesel,69,Grey,0,1900,5,4,5,0,1,1,1,0,1,0,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
395,9950,49,131364,Petrol,110,Black,0,1600,5,4,5,0,1,1,1,0,0,1,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
396,4450,56,129155,Diesel,69,White,0,1800,5,4,5,0,1,1,0,0,0,0,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
397,9950,50,126110,Petrol,110,Black,0,1600,3,4,5,0,1,1,1,0,0,1,1,0,1,0,1
,,,,,,,,,,,,,,,,,,,,,,,
398,9000,48,119742,Petrol,110,Blue,0,1600,5,4,5,0,1,1,1,1,1,1,1,1,1,0,1
,,,,,,,,,,,,,,,,,,,,,,,
399,9950,53,117913,Diesel,69,Blue,0,1900,5,4,5,0,1,1,0,1,1,1,1,0,1,0,1
,,,,,,,,,,,,,,,,,,,,,,,
400,12450,47,117430,Diesel,90,Blue,0,2000,3,4,5,0,1,1,1,0,1,0,1,0,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,
401,10500,55,117175,Petrol,110,Green,0,1600,4,4,5,1,1,1,1,1,0,0,1,0,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,
402,10750,54,115558,Petrol,110,Blue,0,1600,4,4,5,1,1,1,1,1,0,1,1,1,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,
403,8950,53,115113,Petrol,97,Grey,0,1400,3,4,5,1,1,1,1,0,1,0,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
404,10500,54,115046,Diesel,69,Blue,0,1900,5,4,5,0,1,1,1,1,1,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
405,5150,56,113997,Diesel,72,Green,0,2000,5,4,5,0,1,1,0,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
406,10950,49,107859,Petrol,97,Blue,0,1400,5,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
407,9450,52,104805,Petrol,97,Black,0,1400,3,4,5,1,1,1,1,1,1,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
408,9950,54,103454,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
409,10950,51,103018,Diesel,69,White,0,1900,5,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
410,11900,47,102352,Petrol,110,Red,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
411,9950,50,102030,Petrol,97,Green,0,1400,5,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
412,11950,54,101352,Petrol,110,Red,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
413,7900,50,99865,Petrol,110,Red,0,1600,4,4,5,0,1,1,0,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
414,10950,52,99323,Petrol,110,Black,0,1600,3,4,5,1,1,1,1,1,1,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
415,8950,48,98100,Diesel,69,Grey,0,1900,5,4,5,0,1,1,1,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
416,11950,51,98040,Petrol,110,Grey,0,1600,5,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
417,10900,49,97600,Petrol,110,Silver,0,1600,3,4,5,0,1,0,0,1,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
418,9950,55,97234,Petrol,110,Blue,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
419,9950,51,96135,Diesel,72,Black,0,2000,3,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
420,10950,54,96100,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
421,8950,55,94401,Diesel,72,Red,0,2000,3,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
422,8950,55,94122,Petrol,86,Blue,0,1300,3,4,5,0,1,1,1,0,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
423,10500,49,91340,Petrol,110,Blue,0,1600,3,4,5,1,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
424,8950,53,90200,Petrol,97,White,0,1400,3,4,5,0,1,1,1,0,1,0,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
425,9250,53,90097,Diesel,69,Red,0,1900,5,4,5,1,1,1,1,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
426,11500,48,89049,Petrol,97,Black,0,1400,5,4,5,0,1,1,0,1,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
427,9750,52,89000,Petrol,110,Grey,0,1600,5,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
428,9950,45,87274,Petrol,110,Grey,0,1600,3,4,5,1,1,1,1,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
429,11450,49,86221,Petrol,110,Grey,0,1600,3,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
430,12500,54,84598,Petrol,110,Red,0,1600,5,4,5,0,1,1,0,1,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
431,10500,50,83567,Petrol,110,Green,0,1600,5,4,5,0,1,1,1,0,1,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
432,12950,50,83106,Petrol,110,Silver,0,1600,5,4,5,1,1,1,1,1,1,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
433,12200,50,82805,Petrol,110,Green,0,1600,3,4,5,1,1,1,1,1,1,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
434,10950,50,82735,Petrol,97,Black,0,1400,3,4,5,1,1,1,1,1,1,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
435,10950,54,81905,Petrol,110,Green,0,1600,5,4,5,0,1,1,0,1,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
436,11290,49,80320,Petrol,110,Silver,1,1600,3,4,5,1,1,1,1,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
437,10750,49,80090,Petrol,97,Silver,0,1400,3,4,5,0,1,1,0,1,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
438,10895,53,79800,Petrol,110,Red,0,1600,5,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
439,11500,47,78785,CNG,110,Black,0,1600,5,4,5,1,1,1,1,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
440,9750,48,78600,Petrol,110,Blue,0,1600,5,4,5,0,1,1,1,0,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
441,10250,55,77780,Petrol,110,Red,0,1600,3,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
442,12500,49,77648,Petrol,110,Red,0,1600,4,4,5,1,1,1,1,0,1,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
443,11950,54,77270,Petrol,110,Blue,0,1600,4,4,5,1,1,1,1,1,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
444,10750,50,76167,Petrol,97,Blue,0,1400,5,4,5,1,1,1,1,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
445,11450,46,75249,Petrol,110,Red,0,1600,4,4,5,1,1,1,1,1,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
446,11950,54,75231,Petrol,110,Grey,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
447,11750,48,75045,Petrol,110,Silver,0,1600,3,4,6,0,1,1,0,1,0,1,1,1,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
448,10950,50,74849,Petrol,110,Red,1,1600,4,4,5,1,1,1,1,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
449,11950,55,74715,Petrol,110,Grey,0,1600,5,4,5,1,1,1,1,1,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
450,10995,49,74656,Diesel,69,Silver,0,1900,3,4,5,1,1,1,1,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
451,11450,56,74500,Petrol,97,Grey,0,1400,3,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
452,8900,49,74494,Petrol,110,Grey,0,1600,5,4,5,1,1,1,1,0,1,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
453,10500,50,73634,Petrol,110,Blue,0,1587,5,4,5,0,1,1,1,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
454,11750,47,73403,Petrol,110,Grey,0,1600,5,4,5,1,1,1,1,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
455,11450,49,73175,Petrol,97,Silver,0,1400,3,4,5,1,1,1,1,1,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
456,12000,52,73000,Petrol,110,Grey,0,1600,3,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
457,11950,50,72242,Petrol,110,Blue,1,1600,3,4,5,1,1,1,1,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
458,9850,53,72000,Petrol,97,Green,0,1400,3,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
459,10950,54,71725,Petrol,110,Blue,0,1600,4,4,5,0,1,1,1,1,1,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
460,10950,54,71276,Petrol,110,Green,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
461,8695,50,70440,Diesel,69,Green,0,1900,3,4,5,0,1,1,0,0,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
462,10990,53,70239,Petrol,110,Blue,0,1600,3,4,5,0,1,1,1,1,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
463,9500,55,69813,Petrol,97,Silver,0,1400,3,4,5,0,1,1,1,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
464,11950,49,69659,Petrol,86,Red,0,1300,3,4,6,0,1,1,1,1,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
465,10750,46,69574,Petrol,97,Blue,0,1400,5,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
466,8750,47,69000,Diesel,69,Blue,0,1900,5,4,5,0,0,1,1,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
467,8750,49,68565,Petrol,110,Blue,0,1600,4,4,5,0,1,1,1,0,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
468,11450,55,68520,Diesel,72,Red,0,2000,3,4,5,1,1,1,1,0,1,0,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
469,9950,46,68414,Petrol,97,Red,0,1400,3,4,5,1,1,1,1,0,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
470,11950,56,66777,Petrol,110,Red,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
471,13950,52,66527,Petrol,110,Blue,0,1600,5,4,5,1,1,1,1,1,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
472,11250,54,66063,Petrol,110,Black,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
473,10900,50,65471,Petrol,97,Green,0,1400,5,4,5,0,1,1,1,1,1,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
474,9750,56,65400,Petrol,97,Silver,0,1400,3,4,5,1,1,1,1,0,1,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
475,9950,52,65170,Petrol,97,Grey,0,1400,3,4,5,1,1,1,1,1,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
476,11950,56,65000,Petrol,110,Silver,0,1600,5,4,5,0,0,0,0,1,0,0,0,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
477,10450,48,64193,Petrol,110,Grey,0,1600,3,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
478,8950,54,64000,Petrol,97,Blue,0,1400,3,4,5,0,1,1,1,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
479,10250,54,63792,Petrol,110,Green,0,1600,5,4,5,0,1,1,1,1,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
480,9930,53,63635,Petrol,110,Blue,0,1600,4,4,5,0,1,1,1,1,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
481,10500,54,63135,Petrol,110,Blue,0,1600,3,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
482,11950,54,63123,Petrol,110,Silver,0,1600,4,4,5,1,1,1,1,1,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
483,11500,48,63000,Diesel,69,Silver,0,1900,5,4,5,0,1,1,0,1,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
484,11500,55,63000,Petrol,110,Green,0,1600,4,4,5,0,1,1,0,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
485,11450,54,62987,Petrol,110,Red,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
486,9900,56,62751,Petrol,110,Red,0,1600,3,4,5,0,1,1,1,1,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
487,9500,54,62519,Petrol,97,Black,0,1400,3,4,5,0,1,1,1,0,1,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
488,10500,50,62280,Petrol,97,Green,0,1400,5,4,5,0,1,1,1,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
489,10750,50,61672,Petrol,110,Blue,0,1600,5,4,5,0,1,1,0,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
490,8950,54,61000,Diesel,69,White,0,2000,5,4,5,0,1,1,0,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
491,12000,56,61000,Petrol,110,Black,0,1600,3,4,5,1,0,1,0,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
492,9940,53,60558,Petrol,110,Blue,0,1600,4,4,5,0,1,1,1,1,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
493,10950,47,60348,Petrol,110,Green,0,1600,4,4,5,1,1,1,1,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
494,10750,54,60239,Petrol,110,Green,0,1600,5,4,5,0,1,1,1,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
495,9799,51,59000,Petrol,97,Silver,0,1400,3,4,5,0,0,1,0,1,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
496,11750,51,58761,Petrol,97,Silver,0,1300,5,4,5,0,1,1,0,0,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
497,11950,54,58745,Petrol,110,Blue,0,1600,4,4,5,1,1,1,1,1,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
498,11250,52,58596,Petrol,110,Blue,0,1600,3,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
499,11750,54,58530,Petrol,110,Red,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
500,10950,55,58377,Petrol,110,Black,0,1600,3,4,5,1,0,1,0,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
501,11250,56,58142,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
502,9950,53,57948,Petrol,97,Blue,0,1400,3,4,5,0,1,1,1,0,1,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
503,9700,51,57645,Petrol,110,Red,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
504,11950,47,57500,Petrol,110,Red,0,1600,4,4,5,0,1,1,0,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
505,9900,53,57475,Petrol,110,White,0,1600,3,4,5,0,1,1,1,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
506,9990,55,56743,Petrol,110,Black,0,1600,3,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
507,9475,48,56675,Petrol,97,Red,0,1400,3,4,5,0,1,1,1,0,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
508,11500,54,55877,Petrol,110,Red,0,1600,5,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
509,11950,53,55500,Petrol,110,Blue,0,1600,4,4,5,1,1,1,0,1,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
510,11500,55,54900,Petrol,97,Red,0,1400,5,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
511,10500,50,54465,Petrol,110,Green,0,1600,5,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
512,10900,46,53700,Petrol,97,Grey,0,1400,5,4,5,1,1,1,1,0,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
513,11700,52,53561,Petrol,97,Grey,0,1400,5,4,5,1,1,1,1,0,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
514,11900,51,53408,Petrol,110,Green,0,1600,5,4,5,0,1,1,0,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
515,13950,51,53268,Petrol,110,Red,0,1600,5,4,5,1,1,1,1,1,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
516,10950,49,53116,Petrol,97,Red,0,1400,3,4,5,0,1,1,1,0,1,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
517,10500,56,52448,Petrol,97,Grey,0,1400,3,4,5,1,1,1,1,0,1,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
518,10750,55,52149,Petrol,97,Grey,0,1400,3,4,5,0,1,1,0,0,0,0,1,1,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
519,11950,55,52141,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
520,10000,56,52000,Petrol,97,Grey,0,1400,3,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
521,10495,48,50967,Petrol,97,Grey,0,1400,5,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
522,11450,50,50400,Petrol,110,Grey,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
523,9400,54,50000,Petrol,97,Silver,0,1400,3,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
524,11950,51,50000,Petrol,86,Violet,0,1300,5,4,5,1,1,1,0,1,0,1,1,1,,0,0
